---,RuleKey,FunctionId,PartFunctionType,bNegative,PartFunctionDynamicType,Param1,Param2,Param3,Param4,Param5
293,293,200044,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
294,294,200061,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
295,295,200085,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
296,296,200076,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
297,297,200079,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
298,298,200078,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
299,299,200077,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
300,300,200049,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
301,301,200073,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
302,302,200072,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
303,303,200053,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
304,304,200051,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
305,305,200052,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
306,306,200056,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
307,307,200057,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
308,308,200070,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
309,309,200069,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
310,310,300012,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
311,311,200081,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
312,312,300013,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
313,313,200087,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
314,314,200088,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
315,315,200089,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
316,316,150036,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
317,317,150243,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
318,318,150246,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
319,319,150298,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
320,320,150296,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
321,321,150240,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
322,322,150293,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
323,323,150279,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
324,324,150030,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
325,325,150299,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
326,326,150271,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
327,327,150294,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
328,328,150239,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
329,329,150289,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
330,330,150173,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
331,331,150300,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
332,332,150272,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
333,333,150253,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
334,334,150282,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
335,335,150150,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
336,336,150280,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
337,337,150249,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
338,338,150049,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
339,339,150286,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
340,340,150267,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
341,341,150234,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
342,342,150256,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
343,343,150307,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
344,344,150262,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
345,345,150258,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
346,346,150260,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
347,347,150250,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
348,348,150301,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
349,349,150245,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
350,350,150241,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
351,351,150291,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
352,352,150054,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
353,353,150277,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
354,354,150254,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
355,355,150174,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
356,356,150247,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
357,357,150235,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
358,358,150273,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
359,359,150053,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
360,360,150263,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
361,361,150313,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
362,362,150314,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
363,363,150317,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
364,364,150318,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
365,365,150035,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
366,366,150315,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
367,367,150319,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
368,368,150320,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
369,369,150321,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
370,370,150327,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
371,371,150329,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
372,372,150330,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
373,373,150331,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
374,374,270005,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
375,375,270006,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
376,376,270009,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
377,377,270010,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
378,378,270007,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
379,379,270008,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
380,380,290005,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
381,381,290008,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
382,382,290004,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
383,383,290003,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
384,384,290002,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
385,385,290001,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
386,386,580001,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
387,387,580002,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
388,388,580003,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
389,389,580004,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
390,390,580005,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
391,391,580006,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
392,392,580007,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
393,393,580008,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
394,394,580009,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
395,395,580010,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
396,396,580011,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
397,397,580012,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
398,398,270013,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
399,399,560005,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
400,400,560010,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
401,401,560001,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
402,402,610001,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
403,403,560015,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
404,404,270014,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
405,405,270015,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
406,406,270016,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
407,407,400005,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
408,408,560020,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
409,409,650001,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
410,410,1240021,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
411,411,1240023,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
412,412,1240025,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
413,413,1240028,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
414,414,1240035,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
415,415,1240024,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
416,416,1240026,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
417,417,1240027,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
418,418,1240029,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
419,419,1240032,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
420,420,1240036,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
421,421,1240030,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
422,422,1240033,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
423,423,1240034,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
424,424,1240022,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
425,425,1240037,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
426,426,1240039,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
427,427,1240040,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
428,428,1240038,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
429,429,1240041,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
430,430,1240042,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
431,431,1120109,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
432,432,1120110,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
433,433,1570001,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
434,434,1570002,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
435,435,1120113,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
436,436,1120114,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
437,437,1120117,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
438,438,1120121,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
439,439,1120171,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
440,440,1120122,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
441,441,1120127,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
442,442,1120128,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
443,443,1120131,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
444,444,1120132,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
445,445,1120133,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
446,446,1120130,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
447,447,1120060,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
448,448,1120124,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
449,449,1120112,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
450,450,1120172,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
451,451,1120111,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
452,452,1120129,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
453,453,1120115,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
454,454,1120168,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
455,455,1120170,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
456,456,1120166,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
457,457,1120167,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
458,458,1120169,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
459,459,1120174,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
460,460,1120178,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
461,461,1110432,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
462,462,1110459,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
463,463,1110458,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
464,464,1110167,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
465,465,1110466,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
466,466,1110464,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
467,467,1110465,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
468,468,1110462,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
469,469,1110461,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
470,470,1110456,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
471,471,1110427,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
472,472,1110467,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
473,473,1110439,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
474,474,1110438,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
475,475,1110437,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
476,476,1110434,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
477,477,1110348,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
478,478,1110433,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
479,479,1110320,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
480,480,1110453,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
481,481,1110448,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
482,482,1110449,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
483,483,1110450,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
484,484,1110451,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
485,485,1110231,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.18,None,None
486,486,1110230,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.3,None,None
487,487,1110291,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
488,488,1110444,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.3,None,None
489,489,1110428,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
490,490,1110430,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
491,491,1110429,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
492,492,1110474,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
493,493,1110347,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
494,494,1110423,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.09,None,None
495,495,1110424,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
496,496,1110425,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
497,497,1110388,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
498,498,1110386,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
499,499,1110387,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
500,500,1110239,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
501,501,1110311,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
502,502,1110402,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.18,None,None
503,503,1110372,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
504,504,1110373,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
505,505,1110414,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
506,506,1110416,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
507,507,1110391,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
508,508,1110390,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
509,509,1110392,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
510,510,1110381,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
511,511,1110383,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
512,512,1110369,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
513,513,1110370,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
514,514,1110351,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
515,515,1110350,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
516,516,1110349,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
517,517,1110356,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
518,518,1110358,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.06,None,None
519,519,1110357,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
