RowName,BehaviorScoreName,ScoreName,ScoreNameExt,Category,ScoreBoardCategoryType,ScoreBoardContributionType,TLogCategoryType,bIsVoluntarily,ShowText,ShowTextColor,PlayerNameColor,Score,MedalScore,TournamentScore,Icon,IconColor,Audio,Condition,ScoreBoardType,Notation,IntValue1,IntValue2,IntValue3,FloatValue1,FloatValue2,FloatValue3,ScoreBoardCategoryTypeArray1,AvailableMode,AvailableWeapon,AnimName,WeaponUpgradeMultiplier,AccountUpgradeMultiplier,bCheckAntiBrush,AntiBrushDuration,AntiBrushCount,AntiBrushCD,bIsDifferentCamp,AttackerMultiplier,DefenderMultiplier,AILabType,RowDescription
Combat_Hit,Combat_Hit,EScoreName::EHitPlayerCharacter,None,战斗,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",UI_BF_MP_Score_Normal,玩家对敌人造成伤害每滴血,EScoreBoardType::ENone,仅敌人，载具有“命中载具”,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,3,None
NewRow_165,None,EScoreName::EDriveVehicleEarn,1201001,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_166,None,EScoreName::EDriveVehicleEarn,1201003,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_93,None,EScoreName::EDriveVehicleEarn,1101003,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_94,None,EScoreName::EDriveVehicleEarn,1101002,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_95,None,EScoreName::EDriveVehicleEarn,1103012,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,200,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_96,None,EScoreName::EDriveVehicleEarn,1101004,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_97,None,EScoreName::EDriveVehicleEarn,1103004,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_98,None,EScoreName::EDriveVehicleEarn,1301005,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_149,None,EScoreName::EDriveVehicleEarn,1101005,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_26,None,EScoreName::LaserPointerLocked,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",50,50,50,(),"(R=1, G=1, B=1, A=1)",,使用镭射指示器成功锁定敌方载具,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_27,None,EScoreName::LaserPointerAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",200,200,200,(),"(R=1, G=1, B=1, A=1)",,使用镭射指示器成功助攻敌方载具,EScoreBoardType::EAssist,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_28,None,EScoreName::BreakAbilityLevelActor,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,摧毁兵种道具,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_29,None,EScoreName::UseRebornFlag,None,后勤,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,重生信标复活,EScoreBoardType::ENone,,2000,1000,0,0.05,0.1,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_30,None,EScoreName::UseVehicleRebornFlag,None,后勤,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",90,90,90,(),"(R=1, G=1, B=1, A=1)",,载具信标复活,EScoreBoardType::ENone,,2000,1000,0,0.05,0.1,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_31,None,EScoreName::UseRankSkillRebornFlag,None,后勤,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ESectorSupport,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",150,150,100,(),"(R=1, G=1, B=1, A=1)",,战略信标复活,EScoreBoardType::ENone,,2000,1000,0,0.05,0.1,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_32,None,EScoreName::ADSBlock,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",50,50,50,(),"(R=1, G=1, B=1, A=1)",,拦截成功,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_33,None,EScoreName::SupportPack,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,重新补给,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_34,区域烟雾助攻,EScoreName::ESmokeAssist,None,协助,EScoreBoardCategoryType::EAssist,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicBee,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,释放的征地支援烟雾完成助攻,EScoreBoardType::EAssist,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_36,None,EScoreName::GrenadeDestroyVehicle,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,手雷摧毁,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
Operator_Dye_11,None,EScoreName::SupportSelfCure,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ERescueContrib,EBehaviorScoreTLogCategoryType::EArmMedicBee,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",5,5,5,(),"(R=1, G=1, B=1, A=1)",,产生治疗效果额外加分,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
saveline,saveline,EScoreName::EDefenderHoldingTheLine,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,False,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,30,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_128,saveline_1,EScoreName::EAttackerHoldingTheLine,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,False,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,30,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_5,None,EScoreName::EPlayerCaptureProgressInYourSmoke,None,None,EScoreBoardCategoryType::EAssist,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicBee,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_8,None,EScoreName::EAttackerInFightBack,None,None,EScoreBoardCategoryType::ECapture,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,10,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest; EDFMGamePlayMode::GamePlayMode_Breakthrough,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_37,None,EScoreName::EDefenderInFightBack,None,None,EScoreBoardCategoryType::ECapture,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest; EDFMGamePlayMode::GamePlayMode_Breakthrough,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_42,None,EScoreName::ERealDistanceFarGunKill,4009002,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,100,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_43,None,EScoreName::ERealDistanceFarHeadKill,4009002,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::ENone,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,100,1,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_44,圣诞弹药箱,EScoreName::ChristmasAmmoBoxInteraction,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=0.160713, B=0.024281, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_38,None,EScoreName::ERealDistanceFarGunKill,1,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,45,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,10,1,10,False,1,1,8,None
NewRow_45,None,EScoreName::ERealDistanceFarGunKill,2,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,30,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_46,None,EScoreName::ERealDistanceFarGunKill,3,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,12,0,0,12,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_47,None,EScoreName::ERealDistanceFarGunKill,4,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,45,0,0,45,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_48,None,EScoreName::ERealDistanceFarGunKill,5,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,85,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_49,luna,EScoreName::ERealDistanceFarGunKill,6,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,130,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_50,None,EScoreName::ERealDistanceFarGunKill,7,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,25,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_167,None,EScoreName::ERealDistanceFarGunKill,15,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,浮点数值1 配置距离限制,0,0,0,45,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,10,1,10,False,1,1,8,None
NewRow_52,None,EScoreName::ERealDistanceFarHeadKill,1,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,45,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_53,None,EScoreName::ERealDistanceFarHeadKill,2,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,30,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_54,None,EScoreName::ERealDistanceFarHeadKill,3,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,12,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_55,None,EScoreName::ERealDistanceFarHeadKill,4,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,45,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_56,None,EScoreName::ERealDistanceFarHeadKill,5,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,85,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_57,None,EScoreName::ERealDistanceFarHeadKill,6,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,130,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_58,None,EScoreName::ERealDistanceFarHeadKill,7,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,25,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_168,None,EScoreName::ERealDistanceFarHeadKill,15,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKillLongDistance,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=0.423267, B=0.07036, A=1)",,None,EScoreBoardType::EKill,浮点数1配距离限制 浮点数2配距离分数系数 整数1配固定分值,130,0,0,45,1,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,8,None
NewRow_59,None,EScoreName::ZoyaSwarmsHit,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,使用集群装置命中敌人,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_61,None,EScoreName::ZoyaSwarmsKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,使用集群装置干扰击杀,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_62,None,EScoreName::ZoyaSwarmsAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,使用集群装置干扰击杀,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_63,None,EScoreName::C102BlindingSmokeKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,使用致盲毒雾致盲击杀,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
